species.ID;family;genus;species;trophic.guild
6417;moraceae;brosimum;utile ssp ovalifolium;plants
6418;moraceae;brosimum;utile ssp ovatifolia;plants
6419;moraceae;brosimum;utile ssp. ovalifolium;plants
6420;moraceae;castilla;elastica;plants
6421;moraceae;castilla;m1;plants
6422;moraceae;castilla;tuna;plants
6423;moraceae;castilla;tunu;plants
6424;moraceae;castilla;ulci;plants
6425;moraceae;castilla;ulei;plants
6426;moraceae;cecropia;cf obtusifolia;plants
6427;moraceae;cecropia;m1;plants
6428;moraceae;cecropia;sciadophylla;plants
6429;moraceae;cf maquira;m1;plants
6430;moraceae;chlorophora;excelsa;plants
6431;moraceae;chlorophora;m;plants
6432;moraceae;chlorophora;m1;plants
6433;moraceae;chlorophora;tinctoria;plants
6434;moraceae;clarisia;biflora;plants
6435;moraceae;clarisia;biflora?;plants
6436;moraceae;clarisia;ilicifolia;plants
6437;moraceae;clarisia;m1;plants
6438;moraceae;clarisia;racemosa;plants
6439;moraceae;clarisia;racomosa;plants
6440;moraceae;compsoneura;m1;plants
6441;moraceae;dorstenia;scaphigera;plants
6442;moraceae;ficus;?;plants
6443;moraceae;ficus;aff citrifolia;plants
6444;moraceae;ficus;aff maxima;plants
6445;moraceae;ficus;americana;plants
6446;moraceae;ficus;americana larecajensis form;plants
6447;moraceae;ficus;ampelas;plants
6448;moraceae;ficus;andicola;plants
6449;moraceae;ficus;aurantiata;plants
6450;moraceae;ficus;benjamina;plants
6451;moraceae;ficus;botryocarpa;plants
6452;moraceae;ficus;brevibracteata;plants
6453;moraceae;ficus;caldasiana;plants
6454;moraceae;ficus;caulocarpa;plants
6455;moraceae;ficus;cf cuatrecasana;plants
6456;moraceae;ficus;cf pertusa;plants
6457;moraceae;ficus;cf schultsii;plants
6458;moraceae;ficus;cf turrialbana;plants
6459;moraceae;ficus;chartacea;plants
6460;moraceae;ficus;citrifolia;plants
6461;moraceae;ficus;citrifolia cf;plants
6462;moraceae;ficus;costaricana;plants
6463;moraceae;ficus;cotinifolius;plants
6464;moraceae;ficus;deltoides;plants
6465;moraceae;ficus;destruans;plants
6466;moraceae;ficus;enormis;plants
6467;moraceae;ficus;erecta;plants
6468;moraceae;ficus;fistulosa;plants
6469;moraceae;ficus;formosana;plants
6470;moraceae;ficus;garcia-barrigae;plants
6471;moraceae;ficus;glandifera;plants
6472;moraceae;ficus;glomerata;plants
6473;moraceae;ficus;grossularioides;plants
6474;moraceae;ficus;guarantica;plants
6475;moraceae;ficus;guianensis;plants
6476;moraceae;ficus;hartwegii;plants
6477;moraceae;ficus;hebatefolia;plants
6478;moraceae;ficus;hispiola;plants
6479;moraceae;ficus;insipida;plants
6480;moraceae;ficus;killipii;plants
6481;moraceae;ficus;krukovii;plants
6482;moraceae;ficus;luschnathiana;plants
6483;moraceae;ficus;lutea;plants
6484;moraceae;ficus;m1;plants
6485;moraceae;ficus;m2;plants
6486;moraceae;ficus;m3;plants
6487;moraceae;ficus;m4;plants
6488;moraceae;ficus;m5;plants
6489;moraceae;ficus;m6;plants
6490;moraceae;ficus;m7;plants
6491;moraceae;ficus;m8;plants
6492;moraceae;ficus;macbridei;plants
6493;moraceae;ficus;macbridii;plants
6494;moraceae;ficus;maquira cf;plants
6495;moraceae;ficus;maxima;plants
6496;moraceae;ficus;microcarpa;plants
6497;moraceae;ficus;mutisii;plants
6498;moraceae;ficus;natalensis;plants
6499;moraceae;ficus;nymphaeifolia;plants
6500;moraceae;ficus;obtusifolia;plants
6501;moraceae;ficus;paraensis;plants
6502;moraceae;ficus;parensis;plants
6503;moraceae;ficus;peres-arbelaezii;plants
6504;moraceae;ficus;perforata;plants
6505;moraceae;ficus;perfusa;plants
6506;moraceae;ficus;pertusa;plants
6507;moraceae;ficus;punctata;plants
6508;moraceae;ficus;reflexa;plants
6509;moraceae;ficus;schippii;plants
6510;moraceae;ficus;schippii vs;plants
6511;moraceae;ficus;scortechinii;plants
6512;moraceae;ficus;setica;plants
6513;moraceae;ficus;subandina;plants
6514;moraceae;ficus;subandina cf;plants
6515;moraceae;ficus;sundaica;plants
6516;moraceae;ficus;tiliifolia;plants
6517;moraceae;ficus;tondazii cf;plants
6518;moraceae;ficus;tonduzii;plants
6519;moraceae;ficus;trianae;plants
6520;moraceae;ficus;trigona;plants
6521;moraceae;ficus;trigonata;plants
6522;moraceae;ficus;triponata;plants
6523;moraceae;ficus;urtic cf;plants
6524;moraceae;ficus;velutina;plants
6525;moraceae;ficus;vs cuatrecasana;plants
6526;moraceae;ficus;vs guianensis;plants
6527;moraceae;ficus;vs trigana;plants
6528;moraceae;ficus;vs trigona;plants
6529;moraceae;ficus;wassa;plants
6530;moraceae;ficus;yoponensis;plants
6531;moraceae;ficus?;m1;plants
6532;moraceae;helianthostylis;m1;plants
6533;moraceae;helianthostylis;sprucei;plants
6534;moraceae;helicostyles?;m1;plants
6535;moraceae;helicostylis;elegans;plants
6536;moraceae;helicostylis;m1;plants
6537;moraceae;helicostylis;scabra;plants
6538;moraceae;helicostylis;tomentosa;plants
6539;moraceae;helicostylis;tovarensis;plants
6540;moraceae;helicostylis;tovariensis;plants
6541;moraceae;helicostylis;vs. tomentosa;plants
6542;moraceae;helicostylis/sorocea;m1;plants
6543;moraceae;helicostylis?;m1;plants
6544;moraceae;heliostylis;pedunculata;plants
6545;moraceae;m1;batocarpus;plants
6546;moraceae;m1;m1;plants
6547;moraceae;m2;m1;plants
6548;moraceae;m3;m1;plants
6549;moraceae;maclaisia;m1;plants
6550;moraceae;maclaisia;scandens;plants
6551;moraceae;maclura;antoinensis cf;plants
6552;moraceae;maclura;tinctora;plants
6553;moraceae;maclura;tinctoria;plants
6554;moraceae;maclusa;tinctoria;plants
6555;moraceae;maquira;calophylla;plants
6556;moraceae;maquira;cf calophylla;plants
6557;moraceae;maquira;coriacea;plants
6558;moraceae;maquira;costaricana;plants
6559;moraceae;maquira;costaricensis;plants
6560;moraceae;maquira;guianensis;plants
6561;moraceae;maquira;m1;plants
6562;moraceae;mollinedia;m1;plants
6563;moraceae;mora;m1;plants
6564;moraceae;morus;insignis;plants
6565;moraceae;morus;mesozygia;plants
6566;moraceae;morus;rubra;plants
6567;moraceae;naucleopsis;aff concinna;plants
6568;moraceae;naucleopsis;cf glabra;plants
6569;moraceae;naucleopsis;cf krukovii;plants
6570;moraceae;naucleopsis;chiguila;plants
6571;moraceae;naucleopsis;concinna;plants
6572;moraceae;naucleopsis;glabra;plants
6573;moraceae;naucleopsis;glabra cf;plants
6574;moraceae;naucleopsis;imitans;plants
6575;moraceae;naucleopsis;krukorii;plants
6576;moraceae;naucleopsis;krukovii;plants
6577;moraceae;naucleopsis;m1;plants
6578;moraceae;naucleopsis;m2;plants
6579;moraceae;naucleopsis;m3;plants
6580;moraceae;naucleopsis;mello-barretoi;plants
6581;moraceae;naucleopsis;mello-barseloi;plants
6582;moraceae;naucleopsis;membranacea;plants
6583;moraceae;naucleopsis;naga;plants
6584;moraceae;naucleopsis;ternstroemiflora;plants
6585;moraceae;naucleopsis;ternstroemiiflora;plants
6586;moraceae;naucleopsis;terstroemiiflora;plants
6587;moraceae;naucleopsis;ulei;plants
6588;moraceae;naucleopsis;ulei ssp. puberula;plants
6589;moraceae;nauleopsis;aff. krukovii;plants
6590;moraceae;olmedia;aspera;plants
6591;moraceae;parartocarpus;venenosus;plants
6592;moraceae;paulsenia;armata;plants
6593;moraceae;perebea;angustifolia;plants
6594;moraceae;perebea;augustifolia;plants
6595;moraceae;perebea;guianensis;plants
6596;moraceae;perebea;guianensis ssp castilbidea;plants
6597;moraceae;perebea;guianensis ssp guianensis;plants
6598;moraceae;perebea;guianensis vs ssp pseudopeltata;plants
6599;moraceae;perebea;humilis;plants
6600;moraceae;perebea;longepunculata;plants
6601;moraceae;perebea;longipedunculata;plants
6602;moraceae;perebea;m1;plants
6603;moraceae;perebea;m2;plants
6604;moraceae;perebea;menneque;plants
6605;moraceae;perebea;mollis;plants
6606;moraceae;perebea;mollis ssp mollis;plants
6607;moraceae;perebea;xanthochyma;plants
6608;moraceae;perebea;zanthochyma;plants
6609;moraceae;perebea?;m1;plants
6610;moraceae;poikilospermum;suaveolens;plants
6611;moraceae;poulsenia;armata;plants
6612;moraceae;pourouma;cecropiifolia;plants
6613;moraceae;pourouma;cinerascens;plants
6614;moraceae;pseudlomedia;laevis;plants
6615;moraceae;pseudolmedia;alevis;plants
6616;moraceae;pseudolmedia cf;m1;plants
6617;moraceae;pseudolmedia;laevigata;plants
6618;moraceae;pseudolmedia;laevis;plants
6619;moraceae;pseudolmedia;leavigata;plants
6620;moraceae;pseudolmedia;m1;plants
6621;moraceae;pseudolmedia;macrophylla;plants
6622;moraceae;pseudolmedia;oxyphyllaria;plants
6623;moraceae;pseudolmedia;rigida;plants
6624;moraceae;pseudolmedia;spurea;plants
6625;moraceae;pseudolmedia;spuria;plants
6626;moraceae;psuedolmedia;m1;plants
6627;moraceae;psuedolmedia;spuria;plants
6628;moraceae;sorocca;m1;plants
6629;moraceae;sorocea;affinis;plants
6630;moraceae;sorocea;bonplandii;plants
6631;moraceae;sorocea;cf cufodontisii;plants
6632;moraceae;sorocea;cf hirtella ssp hirtella;plants
6633;moraceae;sorocea cf;m1;plants
6634;moraceae;sorocea cf.;m2;plants
6635;moraceae;sorocea;cufodontisii;plants
6636;moraceae;sorocea;guilleminiana;plants
6637;moraceae;sorocea;hirtella ssp hirtella;plants
6638;moraceae;sorocea;hirtella ssp oligotricha;plants
6639;moraceae;sorocea;m1;plants
6640;moraceae;sorocea;m2;plants
6641;moraceae;sorocea;m3;plants
6642;moraceae;sorocea;muriculata;plants
6643;moraceae;sorocea;muriculata ssp. muriculata;plants
6644;moraceae;sorocea;opima;plants
6645;moraceae;sorocea;peleata;plants
6646;moraceae;sorocea;pileata;plants
6647;moraceae;sorocea;pubivena;plants
6648;moraceae;sorocea;pubivenis;plants
6649;moraceae;sorocea;sarcocarpa;plants
6650;moraceae;sorocea;sprucei;plants
6651;moraceae;sorocea;steinbachii;plants
6652;moraceae;sorocea;trophoides;plants
6653;moraceae;sorocea;tropoides ssp. rhodorachis;plants
6654;moraceae;sorocea;vs steinbachii;plants
6655;moraceae;sorocea?;cufodentisis;plants
6656;moraceae;sparattosyce;m1;plants
6657;moraceae;streblus;m1;plants
6658;moraceae;streblus;m2;plants
6659;moraceae;sv brosimum;guianense;plants
6660;moraceae;treculia;africana;plants
6661;moraceae;trilepisium;m1;plants
6662;moraceae;trilepisium;madagascariensis;plants
6663;moraceae;trophis;caucana;plants
6664;moraceae;trophis;involucrata;plants
6665;moraceae;trophis;m1;plants
6666;moraceae;trophis;mexicana;plants
6667;moraceae;trophis;racemosa;plants
6668;moraceae;trophis;sorocea trophoides;plants
6669;moraceae;trophis;symplacos?;plants
6670;moraceae;trymatococcus;amazonicus;plants
6671;moraceae;trymatococcus;oligandrus;plants
6672;moraceae;trymattococcus;amazonicus;plants
6673;moraceae;virola;cf glaziouii;plants
6674;musaceae;heliconia;bourgeana;plants
6675;musaceae;heliconia;catheta;plants
6676;musaceae;heliconia;curtispatha;plants
6677;musaceae;heliconia;episcopalis;plants
6678;musaceae;heliconia;juruana;plants
6679;musaceae;heliconia;latifolia;plants
6680;musaceae;heliconia;latispata;plants
6681;musaceae;heliconia;longa;plants
6682;musaceae;heliconia;m1;plants
6683;musaceae;heliconia;m2;plants
6684;musaceae;heliconia;metallica;plants
6685;musaceae;heliconia;nigripraefixa;plants
6686;musaceae;heliconia;ramonensis;plants
6687;musaceae;heliconia;riopalenquensis;plants
6688;musaceae;heliconia;rostata;plants
6689;musaceae;heliconia;stilesii;plants
6690;musaceae;phenakosperma;guianense;plants
6691;myricaceae;geissanthus;pichinchae;plants
6692;myricaceae;myrica;cerifera;plants
6693;myricaceae;myrica;m1;plants
6694;myricaceae;myrica;pubescens;plants
6695;myricaceae;myrica;rubra;plants
6696;myristaceae;brochoneura;m1;plants
6697;myristaceae;brochoneura;m2;plants
6698;myristaceae;coelocaryon;cf cuneatum;plants
6699;myristaceae;horsfieldia;eugenii;plants
6700;myristaceae;horsfieldia;eugeniifolia aff;plants
6701;myristaceae;horsfieldia?;m1;plants
6702;myristaceae;iryanthera;cf juruensis;plants
6703;myristaceae;iryanthera;cf laevis;plants
6704;myristaceae;knema;curtisii;plants
6705;myristaceae;myristica;m2;plants
6706;myristaceae;myristica;maingayi;plants
6707;myristaceae;staudtia;m1;plants
6708;myristaceae;staudtia;stipitata;plants
6709;myristaceae;virola;cf calophylla;plants
6710;myristaceae;virola;flexuosa;plants
6711;myristicaceae;coelocaryon;botryoides;plants
6712;myristicaceae;coelocaryon;preussii;plants
6713;myristicaceae;coelocaryon;sp nova aff oxycarpum;plants
6714;myristicaceae;componsoneura;m1;plants
6715;myristicaceae;compsoneura;atopa;plants
6716;myristicaceae;compsoneura;cf cuatrecasii;plants
6717;myristicaceae;compsoneura;cuatrecasii;plants
6718;myristicaceae;compsoneura;excelsa;plants
6719;myristicaceae;compsoneura;m1;plants
6720;myristicaceae;compsoneura;mutisii;plants
6721;myristicaceae;compsoneura;sprucei;plants
6722;myristicaceae;embelia;nigropunctata cf;plants
6723;myristicaceae;eugenia;m1;plants
6724;myristicaceae;gymnacranthera;contracta;plants
6725;myristicaceae;gymnacranthera;eugeniifolia;plants
6726;myristicaceae;gymnacranthera;euginiifolia;plants
6727;myristicaceae;gymnacranthera;farquhariana;plants
6728;myristicaceae;gymnacranthera;forbesii;plants
6729;myristicaceae;gymnacranthera;paniculata var zipperiana;plants
6730;myristicaceae;horsfieldia;grandis;plants
6731;myristicaceae;horsfieldia;hellwigii;plants
6732;myristicaceae;horsfieldia;m1;plants
6733;myristicaceae;horsfieldia;macrocoma;plants
6734;myristicaceae;horsfieldia;polysphaenta;plants
6735;myristicaceae;horsfieldia;polysphaerula;plants
6736;myristicaceae;horsfieldia;polyspherula;plants
6737;myristicaceae;horsfieldia;spicata;plants
6738;myristicaceae;horsfieldia;subulosa;plants
6739;myristicaceae;horsfieldia;sucosa;plants
6740;myristicaceae;horsfieldia;superba;plants
6741;myristicaceae;horsfieldia;wallichii;plants
6742;myristicaceae;irtanthera;ulei;plants
6743;myristicaceae;iryanthera;cf lancifolia;plants
6744;myristicaceae;iryanthera;cf paraensis;plants
6745;myristicaceae;iryanthera;crassifolia;plants
6746;myristicaceae;iryanthera;grandis;plants
6747;myristicaceae;iryanthera;juruensis;plants
6748;myristicaceae;iryanthera;juruensis cf;plants
6749;myristicaceae;iryanthera;laevis;plants
6750;myristicaceae;iryanthera;laevis?;plants
6751;myristicaceae;iryanthera;lancifolia;plants
6752;myristicaceae;iryanthera;m1;plants
6753;myristicaceae;iryanthera;m2;plants
6754;myristicaceae;iryanthera;m3;plants
6755;myristicaceae;iryanthera;m4;plants
6756;myristicaceae;iryanthera;macrophylla;plants
6757;myristicaceae;iryanthera;megistophylla;plants
6758;myristicaceae;iryanthera;olacoides;plants
6759;myristicaceae;iryanthera;paraensis;plants
6760;myristicaceae;iryanthera;polyneura;plants
6761;myristicaceae;iryanthera;sagotiana;plants
6762;myristicaceae;iryanthera;sp.nov.aff.laevis;plants
6763;myristicaceae;iryanthera;tessmannii;plants
6764;myristicaceae;iryanthera;ulei;plants
6765;myristicaceae;knema;cinera var sumatrana;plants
6766;myristicaceae;knema;cinerea;plants
6767;myristicaceae;knema;cinerea var sumatrana;plants
6768;myristicaceae;knema;elegans;plants
6769;myristicaceae;knema;furfuracea;plants
6770;myristicaceae;knema;galeata;plants
6771;myristicaceae;knema;latericia;plants
6772;myristicaceae;knema;laurina;plants
6773;myristicaceae;knema;m1;plants
6774;myristicaceae;knema;m2;plants
6775;myristicaceae;knema;m3;plants
6776;myristicaceae;knema;patentinervia;plants
6777;myristicaceae;knema;percoriacea;plants
6778;myristicaceae;knema?;m1;plants
6779;myristicaceae;m1;m1;plants
6780;myristicaceae;m2;m1;plants
6781;myristicaceae;m3;m1;plants
6782;myristicaceae;myrica;m1;plants
6783;myristicaceae;myrica;pubescens;plants
6784;myristicaceae;myrica;rubra;plants
6785;myristicaceae;myristica;iners;plants
6786;myristicaceae;myristica;m1;plants
6787;myristicaceae;myristica;m2;plants
6788;myristicaceae;myristica;m3;plants
6789;myristicaceae;myristica;m4;plants
6790;myristicaceae;myristica;m5;plants
6791;myristicaceae;myristica;m6;plants
6792;myristicaceae;myristica;m7;plants
6793;myristicaceae;myristica;m8;plants
6794;myristicaceae;myristica;m9;plants
6795;myristicaceae;myristica;maingayi;plants
6796;myristicaceae;myristica;maxima;plants
6797;myristicaceae;myristica;philippensis;plants
6798;myristicaceae;myristica;villosa;plants
6799;myristicaceae;osteophloem;m1;plants
6800;myristicaceae;osteophloem;platycarpum;plants
6801;myristicaceae;osteophloem;platyspermum;plants
6802;myristicaceae;osteophloeum;platyspermum;plants
6803;myristicaceae;osteophoeum;platyspermum;plants
6804;myristicaceae;otoba;acuminata;plants
6805;myristicaceae;otoba;glycicarpa;plants
6806;myristicaceae;otoba;gordonifolia;plants
6807;myristicaceae;otoba;gordoniifolia;plants
6808;myristicaceae;otoba;latialata;plants
6809;myristicaceae;otoba;lehmanii;plants
6810;myristicaceae;otoba;lehmannii;plants
6811;myristicaceae;otoba;m1;plants
6812;myristicaceae;otoba;novogranatensis;plants
6813;myristicaceae;otoba;novogranitensis;plants
6814;myristicaceae;otoba;parvifolia;plants
6815;myristicaceae;pycnanthus;angolensis;plants
6816;myristicaceae;pycnanthus;m1;plants
6817;myristicaceae;pycnanthus;microcephalis;plants
6818;myristicaceae;scyphocephalium;mannii;plants
6819;myristicaceae;scyphocephalium;ochocoa;plants
6820;myristicaceae;staudtia;stipulata;plants
6821;myristicaceae;virola;aff carinata;plants
6822;myristicaceae;virola;aff elongata;plants
6823;myristicaceae;virola;calophylla;plants
6824;myristicaceae;virola;cf calophylla;plants
6825;myristicaceae;virola;cf elongata;plants
6826;myristicaceae;virola;cf flexuosa;plants
6827;myristicaceae;virola;cf kukachkana;plants
6828;myristicaceae;virola;cf mollissima;plants
6829;myristicaceae;virola;cf multinervia;plants
6830;myristicaceae;virola;cf peruviana;plants
6831;myristicaceae;virola;decorticans;plants
6832;myristicaceae;virola;divergens;plants
6833;myristicaceae;virola;dixonii;plants
6834;myristicaceae;virola;duckei;plants
6835;myristicaceae;virola;elongata;plants
6836;myristicaceae;virola;flexuosa;plants
6837;myristicaceae;virola;flexuosa cf;plants
6838;myristicaceae;virola;gardneriana;plants
6839;myristicaceae;virola;guatemalensis;plants
6840;myristicaceae;virola;guatemalensis cf;plants
6841;myristicaceae;virola;koschnyi;plants
6842;myristicaceae;virola;loretensis;plants
6843;myristicaceae;virola;m1;plants
6844;myristicaceae;virola;m2;plants
6845;myristicaceae;virola;m3;plants
6846;myristicaceae;virola;m4;plants
6847;myristicaceae;virola;m?;plants
6848;myristicaceae;virola;michelii;plants
6849;myristicaceae;virola;mollissima;plants
6850;myristicaceae;virola;multinervia;plants
6851;myristicaceae;virola;multinervis;plants
6852;myristicaceae;virola;nobilis;plants
6853;myristicaceae;virola;oleifera;plants
6854;myristicaceae;virola;pavonis;plants
6855;myristicaceae;virola;peruviana;plants
6856;myristicaceae;virola;reidii;plants
6857;myristicaceae;virola;sebifera;plants
6858;myristicaceae;virola;surinamensis;plants
6859;myrsinaceae;aff ouratea;m1;plants
6860;myrsinaceae;ardisia;bartlettii;plants
6861;myrsinaceae;ardisia;brevipedata;plants
6862;myrsinaceae;ardisia;calocoma?;plants
6863;myrsinaceae;ardisia;cornudentata;plants
6864;myrsinaceae;ardisia;crassa;plants
