"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2016;1;"dd";9;9;"richness";11
"HD";2016;1;"dd";9;9;"evenness";4,51522166534251
"HD";2016;1;"dd";9;10;"abundance";1844,53339750898
"HD";2016;1;"dd";9;10;"richness";11
"HD";2016;1;"dd";9;10;"evenness";3,63439955812081
"HD";2016;1;"dd";9;11;"abundance";851,365986813588
"HD";2016;1;"dd";9;11;"richness";10
"HD";2016;1;"dd";9;11;"evenness";4,53675790228878
"HD";2016;1;"dd";9;12;"abundance";703,322518414913
"HD";2016;1;"dd";9;12;"richness";10
"HD";2016;1;"dd";9;12;"evenness";5,85475995090573
"HD";2016;1;"dd";9;13;"abundance";429,415846411729
"HD";2016;1;"dd";9;13;"richness";9
"HD";2016;1;"dd";9;13;"evenness";5,85867328880929
"HD";2016;1;"dd";9;14;"abundance";1294,38278526197
"HD";2016;1;"dd";9;14;"richness";10
"HD";2016;1;"dd";9;14;"evenness";4,38267379176939
"HD";2016;1;"dd";9;15;"abundance";592,151895187967
"HD";2016;1;"dd";9;15;"richness";9
"HD";2016;1;"dd";9;15;"evenness";3,84130247213894
"HD";2016;1;"dd";9;16;"abundance";494,500962085282
"HD";2016;1;"dd";9;16;"richness";12
"HD";2016;1;"dd";9;16;"evenness";4,3998528210821
"HD";2016;1;"dd";9;17;"abundance";937,76441641275
"HD";2016;1;"dd";9;17;"richness";11
"HD";2016;1;"dd";9;17;"evenness";3,11884295026447
"HD";2016;1;"dd";9;18;"abundance";545,972651054209
"HD";2016;1;"dd";9;18;"richness";9
"HD";2016;1;"dd";9;18;"evenness";4,80455527085052
"HD";2016;1;"dd";9;19;"abundance";301,975271735883
"HD";2016;1;"dd";9;19;"richness";7
"HD";2016;1;"dd";9;19;"evenness";4,58907713204842
"HD";2016;1;"dd";9;20;"abundance";102,523182923863
"HD";2016;1;"dd";9;20;"richness";6
"HD";2016;1;"dd";9;20;"evenness";3,98174100400632
"HD";2016;1;"dd";10;1;"abundance";5889
"HD";2016;1;"dd";10;1;"richness";15
"HD";2016;1;"dd";10;1;"evenness";8,52549948037436
"HD";2016;1;"dd";10;2;"abundance";1963,46114705117
"HD";2016;1;"dd";10;2;"richness";14
"HD";2016;1;"dd";10;2;"evenness";3,31931830025812
"HD";2016;1;"dd";10;3;"abundance";4386,50192901754
"HD";2016;1;"dd";10;3;"richness";14
"HD";2016;1;"dd";10;3;"evenness";5,33578839764243
"HD";2016;1;"dd";10;4;"abundance";1452,28456287713
"HD";2016;1;"dd";10;4;"richness";13
"HD";2016;1;"dd";10;4;"evenness";7,47683088830966
"HD";2016;1;"dd";10;5;"abundance";3129,98814351378
"HD";2016;1;"dd";10;5;"richness";12
"HD";2016;1;"dd";10;5;"evenness";3,60892875712999
"HD";2016;1;"dd";10;6;"abundance";1996,07917266678
"HD";2016;1;"dd";10;6;"richness";11
"HD";2016;1;"dd";10;6;"evenness";6,65471038416366
"HD";2016;1;"dd";10;7;"abundance";1743,82590579068
"HD";2016;1;"dd";10;7;"richness";11
"HD";2016;1;"dd";10;7;"evenness";4,58148464035455
"HD";2016;1;"dd";10;8;"abundance";1142,83950549928
"HD";2016;1;"dd";10;8;"richness";11
"HD";2016;1;"dd";10;8;"evenness";3,99053752579609
"HD";2016;1;"dd";10;9;"abundance";1840,00791149228
"HD";2016;1;"dd";10;9;"richness";12
"HD";2016;1;"dd";10;9;"evenness";3,58534543516496
"HD";2016;1;"dd";10;10;"abundance";1140,14323815063
"HD";2016;1;"dd";10;10;"richness";11
"HD";2016;1;"dd";10;10;"evenness";3,97988632270611
"HD";2016;1;"dd";10;11;"abundance";1345,46526108264
"HD";2016;1;"dd";10;11;"richness";10
"HD";2016;1;"dd";10;11;"evenness";4,21134747889042
"HD";2016;1;"dd";10;12;"abundance";998,50269286722
"HD";2016;1;"dd";10;12;"richness";10
"HD";2016;1;"dd";10;12;"evenness";5,00214317506269
"HD";2016;1;"dd";10;13;"abundance";1326,90052452428
"HD";2016;1;"dd";10;13;"richness";10
"HD";2016;1;"dd";10;13;"evenness";5,55455113156357
"HD";2016;1;"dd";10;14;"abundance";390,733659287284
"HD";2016;1;"dd";10;14;"richness";10
"HD";2016;1;"dd";10;14;"evenness";5,46724692077821
"HD";2016;1;"dd";10;15;"abundance";348,986728364416
"HD";2016;1;"dd";10;15;"richness";9
"HD";2016;1;"dd";10;15;"evenness";4,26757230751946
"HD";2016;1;"dd";10;16;"abundance";823,827024038565
"HD";2016;1;"dd";10;16;"richness";11
"HD";2016;1;"dd";10;16;"evenness";5,60878156600541
"HD";2016;1;"dd";10;17;"abundance";753,146140332329
"HD";2016;1;"dd";10;17;"richness";10
"HD";2016;1;"dd";10;17;"evenness";3,96005912910332
"HD";2016;1;"dd";10;18;"abundance";692,38555360537
"HD";2016;1;"dd";10;18;"richness";11
"HD";2016;1;"dd";10;18;"evenness";4,30451680672871
"HD";2016;1;"dd";10;19;"abundance";367,999644397039
"HD";2016;1;"dd";10;19;"richness";8
"HD";2016;1;"dd";10;19;"evenness";4,82621161207048
"HD";2016;1;"dd";10;20;"abundance";344,867465514658
"HD";2016;1;"dd";10;20;"richness";8
"HD";2016;1;"dd";10;20;"evenness";4,44509223085856
"HD";2016;1;"ia";1;1;"abundance";5889
"HD";2016;1;"ia";1;1;"richness";15
"HD";2016;1;"ia";1;1;"evenness";8,52549948037436
"HD";2016;1;"ia";1;2;"abundance";31893,5952760191
"HD";2016;1;"ia";1;2;"richness";14
"HD";2016;1;"ia";1;2;"evenness";2,91981733381784
"HD";2016;1;"ia";1;3;"abundance";1672702,58249922
"HD";2016;1;"ia";1;3;"richness";12
"HD";2016;1;"ia";1;3;"evenness";4,23410113475766
"HD";2016;1;"ia";1;4;"abundance";396534727,571284
"HD";2016;1;"ia";1;4;"richness";12
"HD";2016;1;"ia";1;4;"evenness";2,57346318218212
"HD";2016;1;"ia";1;5;"abundance";178760708137,191
"HD";2016;1;"ia";1;5;"richness";12
"HD";2016;1;"ia";1;5;"evenness";1,68447543547923
"HD";2016;1;"ia";1;6;"abundance";68496805928300,2
"HD";2016;1;"ia";1;6;"richness";12
"HD";2016;1;"ia";1;6;"evenness";1,46998110531906
"HD";2016;1;"ia";1;7;"abundance";35434181711995260
"HD";2016;1;"ia";1;7;"richness";12
"HD";2016;1;"ia";1;7;"evenness";1,27759890336316
"HD";2016;1;"ia";1;8;"abundance";15623044558231459840
"HD";2016;1;"ia";1;8;"richness";10
"HD";2016;1;"ia";1;8;"evenness";1,19174234805216
"HD";2016;1;"ia";1;9;"abundance";6,88610897330798e+21
"HD";2016;1;"ia";1;9;"richness";10
"HD";2016;1;"ia";1;9;"evenness";1,13395065149436
"HD";2016;1;"ia";1;10;"abundance";3,97243791871076e+24
"HD";2016;1;"ia";1;10;"richness";10
"HD";2016;1;"ia";1;10;"evenness";1,07553806199898
"HD";2016;1;"ia";1;11;"abundance";2,31343399233084e+27
"HD";2016;1;"ia";1;11;"richness";9
"HD";2016;1;"ia";1;11;"evenness";1,04323858139434
"HD";2016;1;"ia";1;12;"abundance";1,35156610764533e+30
"HD";2016;1;"ia";1;12;"richness";11
"HD";2016;1;"ia";1;12;"evenness";1,02627829383038
"HD";2016;1;"ia";1;13;"abundance";7,48159294776937e+32
"HD";2016;1;"ia";1;13;"richness";11
"HD";2016;1;"ia";1;13;"evenness";1,01917464842917
"HD";2016;1;"ia";1;14;"abundance";4,33095806332001e+35
"HD";2016;1;"ia";1;14;"richness";11
"HD";2016;1;"ia";1;14;"evenness";1,01664934264079
"HD";2016;1;"ia";1;15;"abundance";2,53991974093577e+38
"HD";2016;1;"ia";1;15;"richness";8
"HD";2016;1;"ia";1;15;"evenness";1,01782251470923
"HD";2016;1;"ia";1;16;"abundance";1,49035186876249e+41
"HD";2016;1;"ia";1;16;"richness";8
"HD";2016;1;"ia";1;16;"evenness";1,02217013448465
"HD";2016;1;"ia";1;17;"abundance";8,75010124842352e+43
"HD";2016;1;"ia";1;17;"richness";9
"HD";2016;1;"ia";1;17;"evenness";1,02970171095907
"HD";2016;1;"ia";1;18;"abundance";5,14131112313842e+46
"HD";2016;1;"ia";1;18;"richness";9
"HD";2016;1;"ia";1;18;"evenness";1,04098485984557
"HD";2016;1;"ia";1;19;"abundance";3,02422881948753e+49
"HD";2016;1;"ia";1;19;"richness";9
"HD";2016;1;"ia";1;19;"evenness";1,05708802642362
"HD";2016;1;"ia";1;20;"abundance";1,78179887136019e+52
"HD";2016;1;"ia";1;20;"richness";9
"HD";2016;1;"ia";1;20;"evenness";1,07960390174798
"HD";2016;1;"ia";2;1;"abundance";5889
"HD";2016;1;"ia";2;1;"richness";15
"HD";2016;1;"ia";2;1;"evenness";8,52549948037436
"HD";2016;1;"ia";2;2;"abundance";14948,7002824922
"HD";2016;1;"ia";2;2;"richness";14
"HD";2016;1;"ia";2;2;"evenness";3,03498475676147
"HD";2016;1;"ia";2;3;"abundance";656266,694566948
"HD";2016;1;"ia";2;3;"richness";13
"HD";2016;1;"ia";2;3;"evenness";3,61513199852594
"HD";2016;1;"ia";2;4;"abundance";131625067,74023
"HD";2016;1;"ia";2;4;"richness";10
"HD";2016;1;"ia";2;4;"evenness";2,59060053069702
"HD";2016;1;"ia";2;5;"abundance";59381951475,1895
"HD";2016;1;"ia";2;5;"richness";10
"HD";2016;1;"ia";2;5;"evenness";1,47411777741285
"HD";2016;1;"ia";2;6;"abundance";32768500553186,4
"HD";2016;1;"ia";2;6;"richness";9
"HD";2016;1;"ia";2;6;"evenness";1,1673515292638
"HD";2016;1;"ia";2;7;"abundance";18875047755064308
"HD";2016;1;"ia";2;7;"richness";10
"HD";2016;1;"ia";2;7;"evenness";1,07256061066625
"HD";2016;1;"ia";2;8;"abundance";10993619484255143936
"HD";2016;1;"ia";2;8;"richness";9
"HD";2016;1;"ia";2;8;"evenness";1,0353239685152
"HD";2016;1;"ia";2;9;"abundance";6,42728295572064e+21
"HD";2016;1;"ia";2;9;"richness";9
"HD";2016;1;"ia";2;9;"evenness";1,01810897068006
"HD";2016;1;"ia";2;10;"abundance";3,76341786499979e+24
"HD";2016;1;"ia";2;10;"richness";8
"HD";2016;1;"ia";2;10;"evenness";1,00946046122119
"HD";2016;1;"ia";2;11;"abundance";2,20515206604415e+27
"HD";2016;1;"ia";2;11;"richness";9
"HD";2016;1;"ia";2;11;"evenness";1,00496346453255
"HD";2016;1;"ia";2;12;"abundance";1,29251690873547e+30
"HD";2016;1;"ia";2;12;"richness";9
"HD";2016;1;"ia";2;12;"evenness";1,00259983091075
"HD";2016;1;"ia";2;13;"abundance";7,57707713678123e+32
"HD";2016;1;"ia";2;13;"richness";8
"HD";2016;1;"ia";2;13;"evenness";1,00135668334699
"HD";2016;1;"ia";2;14;"abundance";4,44221805268801e+35
"HD";2016;1;"ia";2;14;"richness";9
"HD";2016;1;"ia";2;14;"evenness";1,00070494855586
"HD";2016;1;"ia";2;15;"abundance";2,60443694277959e+38
"HD";2016;1;"ia";2;15;"richness";9
"HD";2016;1;"ia";2;15;"evenness";1,00036477296652
"HD";2016;1;"ia";2;16;"abundance";1,52698748216363e+41
"HD";2016;1;"ia";2;16;"richness";8
"HD";2016;1;"ia";2;16;"evenness";1,00018802157172
"HD";2016;1;"ia";2;17;"abundance";8,95283984134852e+43
"HD";2016;1;"ia";2;17;"richness";9
"HD";2016;1;"ia";2;17;"evenness";1,00009657565282
"HD";2016;1;"ia";2;18;"abundance";5,24913752198691e+46
"HD";2016;1;"ia";2;18;"richness";9
"HD";2016;1;"ia";2;18;"evenness";1,0000494483968
"HD";2016;1;"ia";2;19;"abundance";3,07762681555615e+49
"HD";2016;1;"ia";2;19;"richness";9
"HD";2016;1;"ia";2;19;"evenness";1,00002524623682
"HD";2016;1;"ia";2;20;"abundance";1,80444806012929e+52
"HD";2016;1;"ia";2;20;"richness";7
"HD";2016;1;"ia";2;20;"evenness";1,00001285642484
"HD";2016;1;"ia";3;1;"abundance";5889
"HD";2016;1;"ia";3;1;"richness";15
"HD";2016;1;"ia";3;1;"evenness";8,52549948037436
"HD";2016;1;"ia";3;2;"abundance";8165,06166055762
"HD";2016;1;"ia";3;2;"richness";14
"HD";2016;1;"ia";3;2;"evenness";3,1598218402056
"HD";2016;1;"ia";3;3;"abundance";467945,048905964
"HD";2016;1;"ia";3;3;"richness";13
"HD";2016;1;"ia";3;3;"evenness";3,37818680024673
"HD";2016;1;"ia";3;4;"abundance";118324789,288219
"HD";2016;1;"ia";3;4;"richness";10
"HD";2016;1;"ia";3;4;"evenness";1,88194397312414
"HD";2016;1;"ia";3;5;"abundance";59573371953,5836
"HD";2016;1;"ia";3;5;"richness";9
"HD";2016;1;"ia";3;5;"evenness";1,22201404589324
"HD";2016;1;"ia";3;6;"abundance";33942646914700,2
"HD";2016;1;"ia";3;6;"richness";10
"HD";2016;1;"ia";3;6;"evenness";1,06705606584008
"HD";2016;1;"ia";3;7;"abundance";19769761186720484
"HD";2016;1;"ia";3;7;"richness";9
"HD";2016;1;"ia";3;7;"evenness";1,0250774344485
"HD";2016;1;"ia";3;8;"abundance";11568093654273898496
"HD";2016;1;"ia";3;8;"richness";10
"HD";2016;1;"ia";3;8;"evenness";1,01100663289178
"HD";2016;1;"ia";3;9;"abundance";6,77739423655235e+21
"HD";2016;1;"ia";3;9;"richness";10
"HD";2016;1;"ia";3;9;"evenness";1,00530462668774
"HD";2016;1;"ia";3;10;"abundance";3,97237239985527e+24
"HD";2016;1;"ia";3;10;"richness";9
"HD";2016;1;"ia";3;10;"evenness";1,00267379287168
"HD";2016;1;"ia";3;11;"abundance";2,32869944853339e+27
"HD";2016;1;"ia";3;11;"richness";9
"HD";2016;1;"ia";3;11;"evenness";1,00137216458809
"HD";2016;1;"ia";3;12;"abundance";1,3652470137873e+30
"HD";2016;1;"ia";3;12;"richness";10
"HD";2016;1;"ia";3;12;"evenness";1,00070794246489
"HD";2016;1;"ia";3;13;"abundance";8,00433296427412e+32
"HD";2016;1;"ia";3;13;"richness";9
"HD";2016;1;"ia";3;13;"evenness";1,0003652288097
"HD";2016;1;"ia";3;14;"abundance";4,6929590831007e+35
"HD";2016;1;"ia";3;14;"richness";8
"HD";2016;1;"ia";3;14;"evenness";1,0001880216181
"HD";2016;1;"ia";3;15;"abundance";2,75151640601597e+38
"HD";2016;1;"ia";3;15;"richness";8
"HD";2016;1;"ia";3;15;"evenness";1,00009652545803
"HD";2016;1;"ia";3;16;"abundance";1,61324097154011e+41
"HD";2016;1;"ia";3;16;"richness";8
"HD";2016;1;"ia";3;16;"evenness";1,0000494119729
"HD";2016;1;"ia";3;17;"abundance";9,45860850630731e+43
"HD";2016;1;"ia";3;17;"richness";8
"HD";2016;1;"ia";3;17;"evenness";1,00002522533666
"HD";2016;1;"ia";3;18;"abundance";5,54569114698973e+46
"HD";2016;1;"ia";3;18;"richness";8
"HD";2016;1;"ia";3;18;"evenness";1,00001284527682
"HD";2016;1;"ia";3;19;"abundance";3,25150414518476e+49
"HD";2016;1;"ia";3;19;"richness";7
"HD";2016;1;"ia";3;19;"evenness";1,00000652593392
"HD";2016;1;"ia";3;20;"abundance";1,9063956747665e+52
"HD";2016;1;"ia";3;20;"richness";7
"HD";2016;1;"ia";3;20;"evenness";1,00000330841582
"HD";2016;1;"ia";4;1;"abundance";5889
"HD";2016;1;"ia";4;1;"richness";15
"HD";2016;1;"ia";4;1;"evenness";8,52549948037436
"HD";2016;1;"ia";4;2;"abundance";4959,97555625954
"HD";2016;1;"ia";4;2;"richness";14
"HD";2016;1;"ia";4;2;"evenness";3,33395728050059
"HD";2016;1;"ia";4;3;"abundance";384623,555366574
"HD";2016;1;"ia";4;3;"richness";13
"HD";2016;1;"ia";4;3;"evenness";3,18258547872062
"HD";2016;1;"ia";4;4;"abundance";108922198,257708
"HD";2016;1;"ia";4;4;"richness";10
"HD";2016;1;"ia";4;4;"evenness";1,54220144139727
"HD";2016;1;"ia";4;5;"abundance";58032275303,359
"HD";2016;1;"ia";4;5;"richness";10
"HD";2016;1;"ia";4;5;"evenness";1,11902672757699
"HD";2016;1;"ia";4;6;"abundance";33495013252800,8
"HD";2016;1;"ia";4;6;"richness";10
"HD";2016;1;"ia";4;6;"evenness";1,02999002402977
"HD";2016;1;"ia";4;7;"abundance";19579978147678240
"HD";2016;1;"ia";4;7;"richness";10
"HD";2016;1;"ia";4;7;"evenness";1,00899579076558
"HD";2016;1;"ia";4;8;"abundance";11472019591267829760
"HD";2016;1;"ia";4;8;"richness";11
"HD";2016;1;"ia";4;8;"evenness";1,00325084247444
"HD";2016;1;"ia";4;9;"abundance";6,72481536654946e+21
"HD";2016;1;"ia";4;9;"richness";11
"HD";2016;1;"ia";4;9;"evenness";1,00137429970005
"HD";2016;1;"ia";4;10;"abundance";3,94254832632766e+24
"HD";2016;1;"ia";4;10;"richness";10
"HD";2016;1;"ia";4;10;"evenness";1,00064279245182
"HD";2016;1;"ia";4;11;"abundance";2,31149140841695e+27
"HD";2016;1;"ia";4;11;"richness";11
"HD";2016;1;"ia";4;11;"evenness";1,00031682119651
"HD";2016;1;"ia";4;12;"abundance";1,35523597787684e+30
"HD";2016;1;"ia";4;12;"richness";10
"HD";2016;1;"ia";4;12;"evenness";1,00015979528185
"HD";2016;1;"ia";4;13;"abundance";7,94585846493017e+32
"HD";2016;1;"ia";4;13;"richness";10
"HD";2016;1;"ia";4;13;"evenness";1,00008128436321
"HD";2016;1;"ia";4;14;"abundance";4,65873758395922e+35
"HD";2016;1;"ia";4;14;"richness";10
"HD";2016;1;"ia";4;14;"evenness";1,00004143218396
"HD";2016;1;"ia";4;15;"abundance";2,73146976099951e+38
"HD";2016;1;"ia";4;15;"richness";10
"HD";2016;1;"ia";4;15;"evenness";1,00002110578799
"HD";2016;1;"ia";4;16;"abundance";1,60149244717271e+41
"HD";2016;1;"ia";4;16;"richness";10
"HD";2016;1;"ia";4;16;"evenness";1,00001073411747
"HD";2016;1;"ia";4;17;"abundance";9,38973988168084e+43
"HD";2016;1;"ia";4;17;"richness";10
"HD";2016;1;"ia";4;17;"evenness";1,00000544882655
"HD";2016;1;"ia";4;18;"abundance";5,50531673048382e+46
"HD";2016;1;"ia";4;18;"richness";10
"HD";2016;1;"ia";4;18;"evenness";1,00000276060068
"HD";2016;1;"ia";4;19;"abundance";3,22783329961055e+49
"HD";2016;1;"ia";4;19;"richness";9
"HD";2016;1;"ia";4;19;"evenness";1,00000139606418
"HD";2016;1;"ia";4;20;"abundance";1,89251750265105e+52
"HD";2016;1;"ia";4;20;"richness";9
"HD";2016;1;"ia";4;20;"evenness";1,00000070478972
"HD";2016;1;"ia";5;1;"abundance";5889
"HD";2016;1;"ia";5;1;"richness";15
"HD";2016;1;"ia";5;1;"evenness";8,52549948037436
"HD";2016;1;"ia";5;2;"abundance";3280,93456201817
"HD";2016;1;"ia";5;2;"richness";14
"HD";2016;1;"ia";5;2;"evenness";3,54839332545336
"HD";2016;1;"ia";5;3;"abundance";335218,836967118
"HD";2016;1;"ia";5;3;"richness";13
"HD";2016;1;"ia";5;3;"evenness";2,82656059241723
"HD";2016;1;"ia";5;4;"abundance";96954929,0916186
"HD";2016;1;"ia";5;4;"richness";10
"HD";2016;1;"ia";5;4;"evenness";1,41068802427107
"HD";2016;1;"ia";5;5;"abundance";52899818798,7822
"HD";2016;1;"ia";5;5;"richness";10
"HD";2016;1;"ia";5;5;"evenness";1,08637333291738
"HD";2016;1;"ia";5;6;"abundance";30663251315516,3
"HD";2016;1;"ia";5;6;"richness";11
"HD";2016;1;"ia";5;6;"evenness";1,01975177294424
"HD";2016;1;"ia";5;7;"abundance";17941906522044622
"HD";2016;1;"ia";5;7;"richness";11
"HD";2016;1;"ia";5;7;"evenness";1,00501821731307
"HD";2016;1;"ia";5;8;"abundance";10515305360524144640
"HD";2016;1;"ia";5;8;"richness";10
"HD";2016;1;"ia";5;8;"evenness";1,00146528853459
"HD";2016;1;"ia";5;9;"abundance";6,16467048629815e+21
"HD";2016;1;"ia";5;9;"richness";9
"HD";2016;1;"ia";5;9;"evenness";1,00050723168565
"HD";2016;1;"ia";5;10;"abundance";3,61432408444265e+24
"HD";2016;1;"ia";5;10;"richness";9
"HD";2016;1;"ia";5;10;"evenness";1,0002061668941
"HD";2016;1;"ia";5;11;"abundance";2,11910195446571e+27
"HD";2016;1;"ia";5;11;"richness";10
"HD";2016;1;"ia";5;11;"evenness";1,00009377038994
"HD";2016;1;"ia";5;12;"abundance";1,2424502477522e+30
"HD";2016;1;"ia";5;12;"richness";9
"HD";2016;1;"ia";5;12;"evenness";1,00004536778252
"HD";2016;1;"ia";5;13;"abundance";7,28462300145481e+32
"HD";2016;1;"ia";5;13;"richness";9
"HD";2016;1;"ia";5;13;"evenness";1,00002258798778
"HD";2016;1;"ia";5;14;"abundance";4,27105882594569e+35
"HD";2016;1;"ia";5;14;"richness";9
"HD";2016;1;"ia";5;14;"evenness";1,00001137726558
"HD";2016;1;"ia";5;15;"abundance";2,50417231215182e+38
"HD";2016;1;"ia";5;15;"richness";9
"HD";2016;1;"ia";5;15;"evenness";1,00000575233687
"HD";2016;1;"ia";5;16;"abundance";1,46822614408487e+41
"HD";2016;1;"ia";5;16;"richness";9
"HD";2016;1;"ia";5;16;"evenness";1,0000029097731
"HD";2016;1;"ia";5;17;"abundance";8,60838612534367e+43
"HD";2016;1;"ia";5;17;"richness";10
"HD";2016;1;"ia";5;17;"evenness";1,00000147065044
"HD";2016;1;"ia";5;18;"abundance";5,04720035428899e+46
"HD";2016;1;"ia";5;18;"richness";10
"HD";2016;1;"ia";5;18;"evenness";1,00000074231834
"HD";2016;1;"ia";5;19;"abundance";2,95923435839647e+49
"HD";2016;1;"ia";5;19;"richness";10
"HD";2016;1;"ia";5;19;"evenness";1,00000037415163
"HD";2016;1;"ia";5;20;"abundance";1,73503476563915e+52
"HD";2016;1;"ia";5;20;"richness";9
"HD";2016;1;"ia";5;20;"evenness";1,00000018831632
"HD";2016;1;"ia";6;1;"abundance";5889
"HD";2016;1;"ia";6;1;"richness";15
"HD";2016;1;"ia";6;1;"evenness";8,52549948037436
"HD";2016;1;"ia";6;2;"abundance";2337,38405419019
"HD";2016;1;"ia";6;2;"richness";14
"HD";2016;1;"ia";6;2;"evenness";3,77250070838322
"HD";2016;1;"ia";6;3;"abundance";288166,639645256
"HD";2016;1;"ia";6;3;"richness";14
"HD";2016;1;"ia";6;3;"evenness";2,56921090266509
"HD";2016;1;"ia";6;4;"abundance";88204654,5362653
"HD";2016;1;"ia";6;4;"richness";10
"HD";2016;1;"ia";6;4;"evenness";1,33698603320801
"HD";2016;1;"ia";6;5;"abundance";48842335006,5087
"HD";2016;1;"ia";6;5;"richness";11
"HD";2016;1;"ia";6;5;"evenness";1,07161060002233
"HD";2016;1;"ia";6;6;"abundance";28374841230955,7
"HD";2016;1;"ia";6;6;"richness";11
"HD";2016;1;"ia";6;6;"evenness";1,01661393321125
"HD";2016;1;"ia";6;7;"abundance";16609034512627550
"HD";2016;1;"ia";6;7;"richness";10
"HD";2016;1;"ia";6;7;"evenness";1,00429880909958
"HD";2016;1;"ia";6;8;"abundance";9734799744236029952
"HD";2016;1;"ia";6;8;"richness";9
"HD";2016;1;"ia";6;8;"evenness";1,00128558468837
"HD";2016;1;"ia";6;9;"abundance";5,70717175592474e+21
"HD";2016;1;"ia";6;9;"richness";9
"HD";2016;1;"ia";6;9;"evenness";1,00045654682282
"HD";2016;1;"ia";6;10;"abundance";3,3461048252477e+24
"HD";2016;1;"ia";6;10;"richness";9
"HD";2016;1;"ia";6;10;"evenness";1,000189340978
"HD";2016;1;"ia";6;11;"abundance";1,96184497215771e+27
"HD";2016;1;"ia";6;11;"richness";9
"HD";2016;1;"ia";6;11;"evenness";1,00008716282164
"HD";2016;1;"ia";6;12;"abundance";1,15024928561869e+30
"HD";2016;1;"ia";6;12;"richness";8
"HD";2016;1;"ia";6;12;"evenness";1,00004242408386
"HD";2016;1;"ia";6;13;"abundance";6,74403940477465e+32
"HD";2016;1;"ia";6;13;"richness";8
"HD";2016;1;"ia";6;13;"evenness";1,00002117791233
"HD";2016;1;"ia";6;14;"abundance";3,95410861894123e+35
"HD";2016;1;"ia";6;14;"richness";8
"HD";2016;1;"ia";6;14;"evenness";1,00001067805306
"HD";2016;1;"ia";6;15;"abundance";2,31834071581846e+38
"HD";2016;1;"ia";6;15;"richness";9
"HD";2016;1;"ia";6;15;"evenness";1,00000540061535
"HD";2016;1;"ia";6;16;"abundance";1,35927087560644e+41
"HD";2016;1;"ia";6;16;"richness";9
"HD";2016;1;"ia";6;16;"evenness";1,00000273196987
"HD";2016;1;"ia";6;17;"abundance";7,96956835437017e+43
"HD";2016;1;"ia";6;17;"richness";9
"HD";2016;1;"ia";6;17;"evenness";1,00000138068252
"HD";2016;1;"ia";6;18;"abundance";4,67265382272162e+46
"HD";2016;1;"ia";6;18;"richness";7
"HD";2016;1;"ia";6;18;"evenness";1,0000006968257
"HD";2016;1;"ia";6;19;"abundance";2,73963321950749e+49
"HD";2016;1;"ia";6;19;"richness";8
"HD";2016;1;"ia";6;19;"evenness";1,00000035117731
"HD";2016;1;"ia";6;20;"abundance";1,60627997259736e+52
"HD";2016;1;"ia";6;20;"richness";8
"HD";2016;1;"ia";6;20;"evenness";1,00000017673074
"HD";2016;1;"ia";7;1;"abundance";5889
"HD";2016;1;"ia";7;1;"richness";15
"HD";2016;1;"ia";7;1;"evenness";8,52549948037436
"HD";2016;1;"ia";7;2;"abundance";1778,08602282503
"HD";2016;1;"ia";7;2;"richness";14
"HD";2016;1;"ia";7;2;"evenness";3,97164039046299
"HD";2016;1;"ia";7;3;"abundance";243573,188995134
"HD";2016;1;"ia";7;3;"richness";14
"HD";2016;1;"ia";7;3;"evenness";2,40625969481285
"HD";2016;1;"ia";7;4;"abundance";85519238,0958463
"HD";2016;1;"ia";7;4;"richness";12
"HD";2016;1;"ia";7;4;"evenness";1,2697103968304
"HD";2016;1;"ia";7;5;"abundance";47968650668,517
"HD";2016;1;"ia";7;5;"richness";11
"HD";2016;1;"ia";7;5;"evenness";1,05513961454744
"HD";2016;1;"ia";7;6;"abundance";27928416193865,3
"HD";2016;1;"ia";7;6;"richness";10
"HD";2016;1;"ia";7;6;"evenness";1,01219173235376
"HD";2016;1;"ia";7;7;"abundance";16354664117003138
"HD";2016;1;"ia";7;7;"richness";10
"HD";2016;1;"ia";7;7;"evenness";1,00284424497432
"HD";2016;1;"ia";7;8;"abundance";9586706269519978496
"HD";2016;1;"ia";7;8;"richness";10
"HD";2016;1;"ia";7;8;"evenness";1,00071175205781
"HD";2016;1;"ia";7;9;"abundance";5,62053371122719e+21
"HD";2016;1;"ia";7;9;"richness";10
"HD";2016;1;"ia";7;9;"evenness";1,00019934732626
"HD";2016;1;"ia";7;10;"abundance";3,29535069246952e+24
"HD";2016;1;"ia";7;10;"richness";10
"HD";2016;1;"ia";7;10;"evenness";1,00006545798995
"HD";2016;1;"ia";7;11;"abundance";1,93209810240065e+27
"HD";2016;1;"ia";7;11;"richness";9
